material_id,delta_e
heus_84557,0.117451498125
heus_72702,0.471106592500001
heus_45588,0.25745319
heus_83688,0.47615564
heus_83687,0.35110454625
heus_43243,0.24641798125
heus_43245,1.07407728875
heus_75483,0.213353574999999
heus_113015,-0.49960393375
heus_113014,0.130766842499999
heus_113010,-0.0595360449999998
heus_145408,-0.0376018787499994
heus_145400,0.609709282499999
heus_39699,0.109517938890649
heus_39698,0.310429485603449
heus_39693,0.64990223625
heus_39692,0.0288141749999991
heus_39691,0.174773380000001
heus_39697,0.00852963435345089
heus_39695,0.767625189051724
heus_73257,0.545186795787199
heus_148110,0.10668459625
heus_76599,-0.0818072817128006
heus_148117,0.00219582625000037
heus_148115,0.192862726551724
heus_76594,0.10062775625
heus_76596,0.3084970140703
heus_76591,0.23248279
heus_76590,0.48815491
heus_76593,0.4713673725
heus_76592,0.4026231807872
heus_159195,1.051130635
heus_98528,-0.267215009999999
heus_83021,0.63602455375
heus_83020,0.2808508075
heus_83022,0.52184739
heus_42596,0.234417552801724
heus_42595,-0.37475099625
heus_42592,-0.554571845
heus_42590,0.0690336837499999
heus_98387,-0.109769368333335
heus_42598,1.11896547125
heus_42599,-0.34498807125
heus_93317,0.0796965300000001
heus_33699,0.724328897499998
heus_33690,-0.14457510875
heus_33692,0.58196606125
heus_33697,-0.637413007500001
heus_133531,0.0756236770371994
heus_117217,-0.0187715624999996
heus_71671,-0.2908107
heus_71673,0.792749875
heus_71672,0.443550716249999
heus_71677,-0.2823571675
heus_71676,0.260555263750001
heus_43747,0.20641308
heus_71220,0.103820838141865
heus_137383,0.6678746425
heus_64201,0.25109267219359
heus_137389,0.17507512946839
heus_34717,-0.0781484984465655
heus_42643,0.0283051015534337
heus_147066,-0.285916598741567
heus_147064,0.0885305599999988
heus_147061,-0.0913561475000009
heus_147069,0.127829153750001
heus_147068,-0.3570963325
heus_141892,-0.556078622291668
heus_141898,0.225974969999998
heus_84943,0.491518602499999
heus_100508,0.161723986553433
heus_65683,-0.0740001850000001
heus_21945,0.161746945301725
heus_148334,-0.826103481250001
heus_116496,0.0174178225168657
heus_79380,-0.202141152499999
heus_11783,0.500432740000001
heus_11782,0.4658472
heus_11786,0.480701113750001
heus_6760,0.134070644999999
heus_6767,0.3606390325
heus_6768,0.486946090000001
heus_12254,0.423423152054065
heus_134645,1.69750434875
heus_13785,0.468065478750001
heus_13787,1.108756905
heus_13780,0.546613400000001
heus_108750,0.117712015
heus_108752,0.885390442916665
heus_95062,-0.838643628750001
heus_109485,-0.16963875875
heus_109481,0.29244295125
heus_95068,-0.0574650175000002
heus_109489,-0.129308698333335
heus_109488,0.536481756250001
heus_43836,-0.363875644999999
heus_127139,0.0615408127083321
heus_59080,-0.4125864022427
heus_59085,0.303301887824398
heus_43833,0.457329967508432
heus_61404,-0.278305019467269
heus_79107,0.46394443875
heus_66134,0.14418751625
heus_79109,0.308159024051725
heus_66135,0.2119051825
heus_140300,-0.340623619375
heus_13121,0.349411872500001
heus_13123,0.60452656
heus_13122,-0.453930773446565
heus_13124,0.164650470416665
heus_148677,0.1136837775
heus_157036,0.53976666435345
heus_19789,0.290122855
heus_19788,-0.0863606075000005
heus_1280,0.33826494625
heus_1281,0.106537280000001
heus_1282,0.58551435625
heus_1283,-0.00259878219656606
heus_1284,0.1970391875
heus_1286,-0.074797181250001
heus_64629,-0.376494373749999
heus_93030,-0.0636221899999994
heus_93036,-0.31577417
heus_53811,0.45641771875
heus_53812,-0.076534689999999
heus_53818,0.41119981375
heus_27719,0.437893891250001
heus_27715,0.11617605
heus_27717,0.69000560125
heus_27716,0.290767842500001
heus_26442,0.0518872687038647
heus_26449,0.35491956125
heus_45741,-0.0984456037500001
heus_20292,0.69415069
heus_20297,-0.56406178
heus_20296,0.394608307708332
heus_74197,0.678170325
heus_48725,0.1494602825
heus_74196,0.10504466625
heus_135713,0.3112668575
heus_135715,0.271932202499999
heus_135719,1.52546154876687
heus_111714,0.308193716551724
heus_90988,-0.0888316170749022
heus_45744,0.146984955416665
heus_25417,0.0605165853243985
heus_57017,0.0781440827083317
heus_57016,-0.159229715
heus_57018,-0.368241399212801
heus_122641,0.0622498262500004
heus_89404,-0.085986018333335
heus_154133,0.269589561258433
heus_22638,-0.62022152125
heus_125349,0.17387915125
heus_65999,-0.281252223749999
heus_120486,-0.15604403125
heus_120487,-0.135258712491567
heus_120484,1.04198245625
heus_120485,0.0506155499999998
heus_161068,-0.310599853125
heus_120488,0.211375549068591
heus_120489,1.15777349251687
heus_157971,0.0280138762500006
heus_123598,0.741721696258432
heus_123591,0.3253242975
heus_123590,0.0166918087500001
heus_88751,0.5477334125
heus_105106,0.345687325
heus_99294,1.11925296396677
heus_105104,-0.0194439750000002
heus_105108,0.645263899999999
heus_105109,0.569434017499999
heus_153967,0.365678232516866
heus_153965,-0.209098317500001
heus_153969,0.2359306807872
heus_153968,0.430078775625
heus_104508,-0.1418074025
heus_93865,-0.104341541249999
heus_65336,0.2606954882872
heus_25362,-0.0445623571965665
heus_25363,0.36847261625
heus_25360,0.00716397875000041
heus_25361,0.118252443749999
heus_25364,-0.027468063446566
heus_119503,-0.0844447824999994
heus_119501,0.126297399537199
heus_35909,0.6438482975
heus_110621,0.164025816250001
heus_110628,-0.350290383749998
heus_2146,-0.296764086893132
heus_118453,0.31010894125
heus_118451,0.158996917499999
heus_119041,-0.160793758446566
heus_127062,0.1521952125
heus_102457,0.468160279999999
heus_102458,0.377690735
heus_34052,0.202432113750001
heus_34054,-0.426760652500001
heus_98,-0.21500942
heus_99,0.52434331375
heus_90985,-0.1338666475
heus_94,-0.246038005946565
heus_96,0.189227004375
heus_97,0.8646020025
heus_93,0.0750505778101576
heus_42027,-0.28897447
heus_42025,-0.117549562500001
heus_42022,0.100327995000001
heus_140003,-0.139813384983134
heus_40333,0.248330924999999
heus_148682,-0.134043795
heus_148683,0.3467899075
heus_148680,0.271537690208334
heus_148684,-0.0626127134482743
heus_108867,0.19393481625
heus_78292,-0.2024111784256
heus_60464,0.154995222499999
heus_143236,0.52809569310345
heus_61244,0.255114865603449
heus_143235,0.896627367708332
heus_5268,0.00769657999999929
heus_5266,0.0315463665517246
heus_5267,-0.274107181712801
heus_5265,0.455397987500001
heus_61839,0.0166906381034497
heus_51624,0.17502359875
heus_137244,0.237432654999999
heus_98504,0.75983757625
heus_98505,-0.352831172954368
heus_160997,-0.197017317499999
heus_155374,0.328487165
heus_98894,0.65468114125
heus_107266,-0.229892274999999
heus_107269,-0.258352036872167
heus_106307,-0.0527259587499991
heus_98895,-0.586408532500001
heus_133420,-0.00095533000000092
heus_106306,-0.279941454698275
heus_111995,-0.38005888375
heus_101145,-0.355970423446565
heus_147302,-0.385895785000001
heus_147300,0.127643994537199
heus_215,0.274860615016866
heus_216,0.161687713766866
heus_211,-0.0642110887499987
heus_210,-0.1874088775
heus_213,-0.307413944999999
heus_212,0.39483667
heus_85526,1.0506936
heus_111335,0.59715953
heus_77389,0.1715354725
heus_77388,0.28193865125
heus_77387,0.5786651832872
heus_77382,0.1024814575
heus_26906,-0.29574869375
heus_101168,0.0251828962499996
heus_101166,-0.00277874124999933
heus_101162,-0.01755728875
heus_144657,0.42755574625
heus_33526,0.13157518
heus_42817,0.448107123749999
heus_42816,0.444092093125001
heus_67788,0.00332995405172465
heus_67786,0.22252892
heus_67787,0.0759989975000002
heus_67785,0.381402352708333
heus_39712,1.15836906125
heus_39710,0.2330481875
heus_39711,0.998403539999999
heus_140893,0.33783400625
heus_106528,0.0211266949999995
heus_45864,0.7556753425
heus_156143,-0.0949174712499996
heus_53944,0.243355716250001
heus_96249,0.6731862625
heus_96246,0.720236236258434
heus_48432,0.0767648562499996
heus_108214,0.1228434325
heus_41572,-0.00617609749999959
heus_53389,0.30558525125
heus_53385,0.424862201258431
heus_53386,0.498416175
heus_149370,0.136758344353449
heus_46000,0.0440363325000011
heus_76410,-0.1657151329628
heus_53949,-0.0864742583333351
heus_76413,-0.0528100206431317
heus_46008,-0.036293484999999
heus_61139,0.12340774375
heus_87318,0.11311015125
heus_87312,0.327998422500001
heus_75476,0.607513019999999
heus_146494,0.42777550375
heus_146499,-0.208385773750001
heus_146498,1.059189615
heus_97198,0.3229962
heus_96510,0.201244910625
heus_75474,0.237466052037199
heus_137886,0.616405994999999
heus_137884,0.224642504053434
heus_137882,0.267096878749999
heus_137883,-0.0935184950000001
heus_105678,-0.36382872625
heus_108212,-0.180963245946566
heus_33857,0.38832827125
heus_144182,0.223542943287201
heus_33856,0.433364915
heus_105672,0.49216716
heus_33854,0.842426753758432
heus_103157,0.774644255000001
heus_105676,0.329574485
heus_82859,0.182620612499999
heus_82858,0.2357194825
heus_82857,0.25382989
heus_82853,0.166743179051725
heus_137265,0.28739843
heus_75852,0.205694550606868
heus_11426,0.0367061374999995
heus_11427,0.5098405775
heus_11424,0.647149221258433
heus_11425,0.110453405625
heus_11422,-0.180115655
heus_11423,0.5177076725
heus_107849,0.0118395387500003
heus_11428,-0.06234496125
heus_19217,-0.425483946250001
heus_28905,0.566132746250001
heus_28904,0.0916372278017246
heus_28908,0.200778803750001
heus_92835,0.104112995
heus_58657,0.389647022500001
heus_58655,0.810939566250001
heus_58653,-0.00167801500000042
heus_49577,0.7425986975
heus_113785,0.3627574375
heus_113784,-0.468628233750001
heus_143702,0.0681301100000002
heus_15803,0.197383107499999
heus_86847,-0.16565049689655
heus_46633,0.0253364812500001
heus_86842,0.385255569353449
heus_65035,-0.54061554375
heus_6265,0.538362050016866
heus_92223,-0.0556256837500015
heus_24342,0.111870352708332
heus_24341,0.38770959625
heus_24340,0.19450835060345
heus_27699,0.442776237708332
heus_118928,0.295209025
heus_118929,-0.35969931125
heus_118920,-0.00456738094656739
heus_118925,0.30141882875
heus_32927,-0.0765755412500013
heus_32920,0.19023039
heus_32923,0.25997834
heus_55776,0.480975770000001
heus_128732,-0.222464365
heus_1121,0.616205906551724
heus_64787,0.0225633299999997
heus_64786,0.26221451875
heus_64784,0.163588371249999
heus_141693,0.260931722803434
heus_20318,-0.16480492
heus_20310,-0.231634470946567
heus_112272,0.594549370625
heus_63067,-0.2725763275
heus_63066,-0.13952858125
heus_63068,-0.0729041074999994
heus_5712,0.665305970208332
heus_5713,-0.55815034
heus_5710,0.215250995
heus_30011,-0.145276327500001
heus_5717,0.60484955875
heus_5714,0.0738405162500015
heus_90383,0.359154841574399
heus_145581,-0.141834165
heus_116270,0.229611547037199
heus_8498,0.257481431574399
heus_8499,0.39377336875
heus_8495,0.111597300303434
heus_8493,-0.153792837291668
heus_74103,0.585953365
heus_133202,0.509914125000002
heus_133203,0.262984077803435
heus_133204,0.49699888125
heus_62335,-0.17097222125
heus_62332,0.105733101551725
heus_36350,0.61015360125
heus_135695,0.880866595008433
heus_73335,0.142077766853451
heus_62338,-0.19061030125
heus_65818,0.73375360875
heus_37400,0.0485243674999998
heus_37402,0.42220060875
heus_65813,1.0777104125
heus_142305,0.465895095208333
heus_129714,0.2610946825
heus_104960,0.00217571155343421
heus_142307,0.14877492875
heus_59908,0.368367200000002
heus_59905,0.242742085
heus_57198,-0.188568507500001
heus_75270,0.2431037125
heus_57196,0.57408365
heus_57197,-0.0092839524999988
heus_57190,0.327438073311782
heus_57191,0.0841021831034494
heus_114446,0.5370250975
heus_66540,0.37651372625
heus_129711,-0.0686619525000003
heus_125063,0.300254685000001
heus_125062,0.54535414375
heus_125064,0.267555025301725
heus_83270,0.547139177508432
heus_83271,0.01874976625
heus_83272,0.130171729999999
heus_83275,0.1461075375
heus_83276,0.207102542499999
heus_83278,-0.1980860875
heus_155275,-0.551594320000001
heus_111032,-0.00366919125000109
heus_119208,-0.298413688750001
heus_32150,0.620841358750001
heus_32152,-0.0196444949999997
heus_23639,-0.342360376041668
heus_123030,-0.0916178843948403
heus_123031,1.3042501995372
heus_18872,0.92299578
heus_18871,0.16278653
heus_63883,-0.185195012500001
heus_63882,0.161371194999999
heus_63884,0.31015779
heus_63886,0.202839761875
heus_63889,0.221450675
heus_61015,0.997060591258433
heus_61016,-0.0730818168749998
heus_61018,0.51315944
heus_61019,0.272269887708333
heus_110788,0.692554617499999
heus_121899,-0.0324627068721668
heus_115125,0.198047542499999
heus_149923,1.206181630625
heus_115127,0.260197485
heus_148523,0.506314504999999
heus_47254,0.145465884999999
heus_47253,-0.24218617375
heus_30171,-0.296541614999999
heus_30170,-0.29549025125
heus_30173,0.179476623758433
heus_30174,-0.122345015
heus_117069,0.16439744875
heus_141156,0.4841424875
heus_158355,0.0249711299999991
heus_27864,0.854643438750001
heus_102172,0.067188646458332
heus_102173,0.3132141975
heus_116335,-0.118007186250001
heus_116334,0.36953190375
heus_116332,-0.20282109625
heus_103369,-0.0393082212499998
heus_27573,-0.00542342844827459
heus_67431,0.44231468625
heus_15745,-0.222767607954367
heus_15744,0.0468238487500017
heus_152195,0.0681485741666652
heus_112546,-0.019437783749999
heus_112547,0.54362831
heus_112542,0.391134616551724
heus_152194,1.23253465791667
heus_156748,-0.0172789812499996
heus_112548,0.53809439125
heus_18046,0.95384916
heus_18042,0.134751394383433
heus_18040,-0.0281010462499998
heus_156356,0.1859863675
heus_100153,0.587435133125001
heus_100150,0.518800386249999
heus_100154,1.01840355125
heus_38491,0.24923641125
heus_106068,0.948590977340633
heus_398,0.24534685125
heus_110376,0.123651911574399
heus_390,0.4467976475
heus_394,0.347588324999999
heus_396,0.5193931575
heus_70133,0.03195044185345
heus_70132,0.566542687499999
heus_70135,0.411688510008433
heus_70137,-0.0300659811093507
heus_70139,0.1548024
heus_151211,-0.1335191809256
heus_151210,-0.329887570925601
heus_115019,0.106195169838924
heus_76990,0.183991373758432
heus_23419,0.569565227500001
heus_13375,0.327149285000001
heus_23412,0.615985609999999
heus_23411,1.09548872375
heus_23416,0.0521295874999996
heus_23417,0.0448554350000006
heus_23414,0.453650665
heus_23415,0.53728068375
heus_77642,0.494572332801725
heus_77641,0.272801050324398
heus_152192,0.9160764025
heus_101289,0.293032105208332
heus_101288,0.0726845377083318
heus_74599,0.781943098758433
heus_5692,-0.1718329725
heus_101280,0.826532002508433
heus_101284,0.9208372825
heus_54725,0.71634478125
heus_48934,0.266984059353449
heus_104109,-0.00776155094656517
heus_104108,0.220785789999999
heus_151527,0.903889560833333
heus_48804,0.392588347499999
heus_150257,0.79303100375
heus_160471,-0.907564803749999
heus_48802,0.347308281250001
heus_85158,0.22441128935345
heus_141261,-0.0204794662500003
heus_141260,0.128494090625
heus_44903,0.21707220125
heus_44909,-0.1707746925
heus_44908,0.27721836
heus_75649,0.701492453758433
heus_130409,0.4652600525
heus_159029,0.1032740075
heus_138678,0.39163941625
heus_138674,0.0731837712499992
heus_138675,-0.5579646425
heus_138671,0.4446886457872
heus_138673,-0.268719995946566
heus_152198,0.935492098749999
heus_160977,0.320405284537198
heus_159493,0.38864135875
heus_108699,0.104145627801725
heus_118642,-0.117613586893132
heus_10053,0.309280307500002
heus_10054,0.2304316975
heus_141487,0.0511743425168656
heus_141484,0.266270704999999
heus_159495,-0.300698828750001
heus_96780,0.717862321551724
heus_96784,1.05946281875
heus_147885,-0.316310148446566
heus_147881,-0.26062825625
heus_147883,0.0197555099999995
heus_147882,-0.281818895946567
heus_159494,0.739974931258432
heus_113430,-0.244572783446565
heus_110379,-0.141317675824902
heus_50831,-0.2700367960878
heus_90786,0.205875988287199
heus_81609,0.6091728325
heus_90783,0.14085109446839
heus_81600,-0.465341094698275
heus_88968,0.5524547375
heus_54999,0.598609981249999
heus_54998,0.273385527499999
heus_159496,0.3834101375
heus_54990,0.246829931249999
heus_54992,-0.0822525809465668
heus_54995,-0.821278305946566
heus_54994,-0.597770993239943
heus_70962,-0.44444483625
heus_70960,-0.0388628600000001
heus_134897,-0.129721751250001
heus_134890,-0.0271326275000003
heus_133324,-0.18929292564313
heus_133323,0.0445136631068674
heus_133322,0.211697041856869
heus_133321,-0.0883964868931315
heus_82959,0.96160594875
heus_85995,0.674635617500001
heus_97434,-0.0216495674999999
heus_82955,0.54292449375
heus_156361,0.1373135625
heus_58197,0.459300055
heus_58196,-0.0595004024999986
heus_80558,1.3154462425
heus_59828,-0.591595176250001
heus_158186,0.401135720000001
heus_52763,0.00152295249999934
heus_52764,-0.277705617499999
heus_158187,0.39792071375
heus_108593,-0.2216291075
heus_108590,0.542033801856868
heus_108591,-0.189880534393131
heus_85155,0.0388357831034494
heus_156365,0.260700456249999
heus_44839,1.08843641875
heus_158181,1.170280715
heus_48514,0.0660580331068674
heus_91498,0.51388467
heus_137201,-0.267128443448275
heus_16043,-0.871465690738233
heus_157089,0.239157152500001
heus_53418,0.3456303425
heus_53413,1.2137140725
heus_148333,0.204209912801725
heus_100271,0.0777374878017252
heus_119953,0.217139460811782
heus_154030,0.2254213175
heus_109640,0.136614337801724
heus_109646,0.221169127708333
heus_21769,0.540301451666665
heus_21767,-0.113553055462801
heus_21764,0.392923200000001
heus_21765,0.659390292499999
heus_78691,0.449722342037199
heus_29153,-0.419443944393133
heus_135306,0.417341272801726
heus_135305,0.1233505957872
heus_135309,0.10396305625
heus_68040,-0.11788242
heus_17392,0.472990172499999
heus_17393,0.669273956258433
heus_17390,0.143740802708333
heus_17391,0.487172657708332
heus_68048,0.0391757824999992
heus_24680,-0.476523500946566
heus_158620,0.0235123412500009
heus_141746,-0.222877355643132
heus_158188,-0.2635818929628
heus_162787,0.680268333766866
heus_5031,-0.0280573462499998
heus_5037,0.35025113
heus_32886,0.501384658750001
heus_89813,0.0345283849999998
heus_5039,0.596586262508434
heus_32888,-0.189538312500001
heus_89817,-0.201215534999999
heus_99866,0.0525734853243991
heus_99865,0.373559210627833
heus_132548,0.238484512500001
heus_79563,0.529065669999999
heus_36252,-0.081380221249999
heus_36253,0.37036207625
heus_36250,0.971906745000001
heus_36254,0.267270779857499
heus_126063,-0.7947171525
heus_36259,0.604692941266865
heus_126064,0.1641410875
heus_27333,0.199102092499999
heus_27336,0.687824497499999
heus_27335,-0.0740067947916678
heus_5694,0.0862440000000007
heus_5691,0.0173171874999998
heus_120889,-0.5042861925
heus_113531,0.414818997824399
heus_120883,0.8873692975
heus_120887,-0.0188018337499996
heus_4340,0.1939862125
heus_4341,-0.603705015
heus_4344,0.0887438475
heus_122486,0.719734068749999
heus_8518,0.134845766875001
heus_90333,0.614391318304065
heus_8512,0.377660528749999
heus_8510,-0.3306227425
heus_8516,0.174909177500001
heus_8514,0.446228335000001
heus_15524,-0.37308970625
heus_22696,0.16045726625
heus_84001,0.40966417
heus_53196,-0.128023866458335
heus_149097,-0.281707045
heus_96505,0.150135653287199
heus_121758,0.0433065450000001
heus_121753,-0.3252250175
heus_121752,0.499499153758433
heus_121755,0.245602938749999
heus_121754,0.116607750016866
heus_38036,-0.436526880994409
heus_41330,0.255522676250001
heus_39839,-0.0249048268948417
heus_149093,0.347142609051724
heus_98904,0.222226467708333
heus_104697,0.492454724999999
heus_104693,-0.0819262925000004
heus_114218,-0.1558671975
heus_99057,0.969531481258433
heus_99056,0.0733393315743989
heus_99054,0.295851575000001
heus_99052,0.336744520787199
heus_99051,0.248651955324398
heus_156887,0.4002724175
heus_156886,0.160102482499999
heus_156885,-0.262866965
heus_156883,0.462889170625001
heus_156882,0.837818315
heus_156881,0.0350244812499998
heus_156880,0.433559392499999
heus_100480,0.656339869999999
heus_77933,0.1329310475
heus_79959,0.0199652024999999
heus_77936,-0.0870361171965657
heus_77937,-0.0358291162500004
heus_77938,0.60725542625
heus_79950,0.496086517499999
heus_111596,0.389867995301724
heus_126833,-0.211564198749999
heus_126834,1.03563332875
heus_64237,0.83730405625
heus_76854,0.0742293071993987
heus_95268,-0.0420706017128003
heus_69031,0.38743852
heus_105564,0.381791332061782
heus_105565,-0.0580931987500009
heus_105567,0.5998675775
heus_105561,0.28141198435345
heus_105562,-0.00866751439655111
heus_105563,0.29172099625
heus_105568,-0.0534161587499993
heus_105569,0.0241236031034493
heus_87725,0.136048563287199
heus_87721,-0.00541112796280085
heus_86099,0.0502745137500002
heus_86098,-0.24859268375
heus_49557,0.52501023125
heus_129921,0.046777477708333
heus_110245,-0.0199972424999997
heus_110242,0.194468325000001
heus_81377,-0.5196724
heus_81378,-0.5196724
heus_73945,0.335266256551726
heus_113532,0.597969905016866
heus_113533,0.362467849074399
heus_102039,0.216181387508432
heus_102038,-0.163360761250001
heus_102036,0.168990534999999
heus_114392,0.414270357916665
heus_153232,-0.0242487347916676
heus_100736,0.23503459875
heus_144863,-0.0148021950000006
heus_154606,0.46455911875
heus_154605,0.49438160125
heus_50454,0.0325137274999996
heus_50455,1.64467205
heus_50456,0.633866350208332
heus_50457,0.225754795
heus_39946,0.729661667499999
heus_112662,0.701812693758432
heus_112667,1.1832335475
heus_112666,-0.171767203541668
heus_112665,0.29080915875
heus_112664,0.345610842500001
heus_112668,0.750510208750001
heus_18369,0.97735187625
heus_12708,0.145475755208333
heus_12709,-0.479553468750001
heus_18362,0.29236627935345
heus_18366,1.21098462375
heus_12703,0.0842465025000001
heus_18364,0.0315952912499995
heus_140074,0.0711451140743993
heus_140077,-0.0480240266498018
heus_140076,0.223224560016866
heus_140072,-0.11218323125
heus_138222,0.749061351250001
heus_45355,0.243652105625
heus_146890,0.71692254875
heus_121289,0.376268577500001
heus_153675,0.53104142625
heus_51321,0.0106730012668663
heus_51327,0.44698659125
heus_51328,0.175966843749999
heus_136046,0.0724694224999993
heus_136041,0.00369697655343426
heus_141380,0.579460227500002
heus_44000,0.22593713125
heus_157404,-0.0996459109482748
heus_131657,0.286637117499999
heus_131659,0.13939350125
heus_74418,0.0552441124999996
heus_139465,-0.0134023197748019
heus_147868,0.26382722125
heus_66001,0.0877128074999991
heus_149658,0.245170054051725
heus_20163,-0.226840456241567
heus_20162,-0.168431755948276
heus_20160,0.364063521856869
heus_17622,-0.0483613212500007
heus_20169,-0.00265232125000026
heus_124015,0.442470467500001
heus_137473,0.9580159125
heus_133491,0.0813711387499998
heus_133497,0.21098548
heus_133496,0.0292200762500006
heus_133499,0.324546935
heus_133498,-0.19297221
heus_133702,-0.436233462661075
heus_135118,0.32877171875
heus_135119,0.41179226625
heus_111416,0.53538531875
heus_149568,0.23048717125
heus_128344,0.31014348375
heus_128347,-0.204460409696566
heus_128346,-0.45836181625
heus_128343,-0.294674320948275
heus_128342,0.0772524515517246
heus_144238,0.929441917508433
heus_96089,0.55241154625
heus_150658,0.10094518
heus_159157,0.7509117625
heus_89959,-0.147861557291668
heus_162222,0.0492111875000001
heus_155824,0.38222809875
heus_9856,0.85307795
heus_80851,0.821617581258432
heus_10399,1.139120875
heus_10395,0.222377663749999
heus_10394,-0.100723445
heus_10391,0.160516977499999
heus_10390,0.7480961582872
heus_159013,0.381791779545632
heus_38138,0.0371824737500002
heus_155826,0.0792210112584328
heus_125614,0.0729455287499992
heus_125615,-0.4402585325
heus_125613,-0.314000618541668
heus_96629,0.10257284875
heus_29710,0.0391842774999995
heus_22866,-0.342389343750001
heus_96620,-0.18677633875
heus_96624,0.84173077125
heus_155827,1.2785959425
heus_134364,-0.000758406250001897
heus_9918,-0.11291908125
heus_9919,0.0529863981250003
heus_9914,0.59206618875
heus_9915,0.221612039999999
heus_9916,0.49629125375
heus_9917,0.214675216551725
heus_9910,0.369241195016865
heus_9911,0.534067281551725
heus_9912,-0.0202898287415669
heus_90669,0.437433327500001
heus_90668,-0.0836657823474996
heus_8061,0.212240952499999
heus_8060,0.0456599343653012
heus_116907,0.0192552731034494
heus_161800,-0.354997575000001
heus_153796,-0.186396532491568
heus_130057,-0.597880766249999
heus_4896,-0.692589870000001
heus_4895,0.337855459051725
heus_4892,-0.25847722
heus_4893,0.326542071250001
heus_4890,0.112399211553435
heus_155823,0.2556789175
heus_4899,-0.39682421375
heus_3329,0.0663908040517258
heus_3328,-0.1057021225
heus_3327,0.576690660000001
heus_3326,0.8825507939122
heus_3321,0.725190199999999
heus_3320,0.218084695000002
heus_3323,0.83451669
heus_3322,0.413436185000001
heus_45018,0.10575505875
heus_116640,0.385767702801725
heus_159698,0.00490027125000037
heus_159694,-0.593340685946567
heus_161442,1.06222085375843
heus_109279,0.3749572625
heus_92209,-0.246244412499999
heus_120358,0.404655530324399
heus_135664,1.37248324875
heus_92208,0.164855030000001
heus_55306,0.43321905375
heus_55303,0.144531842499999
heus_55301,-0.132770283541667
heus_55300,0.0238039324999999
heus_120359,0.548967605949399
heus_108417,0.218012355000001
heus_108411,0.120142010208333
heus_92202,0.313355432070215
heus_7783,0.499581236574398
heus_57610,0.3112385025
heus_95747,0.913749413750001
heus_95745,0.0616247939583325
heus_95744,-0.14256202
heus_140752,0.41614464
heus_57617,0.2651806325
heus_95748,0.18662224
heus_57616,0.225030415625
heus_28289,0.234822185000001
heus_159031,0.16990158
heus_109277,-0.27588408375
heus_48028,0.0934119550000001
heus_48029,-0.534934792500001
heus_101923,0.32694826875
heus_140753,1.11795014375
heus_48022,0.22268717875
heus_88279,0.1451084675
heus_150313,0.712232851875
heus_150312,-0.0664392962499996
heus_17276,0.1113752375
heus_56654,-0.288981471249999
heus_56656,0.702431071475198
heus_56650,-0.0377345399999998
heus_162088,-0.1376347025
heus_88270,0.2496685425
heus_114057,0.75631746375
heus_162080,-0.155604899791668
heus_162082,-0.265423784991567
heus_162083,-0.0421517660416679
heus_67281,1.3320465925
heus_67280,0.621327380208332
heus_98670,-0.399170502196567
heus_88276,0.193810205
heus_86003,-0.345678854999999
heus_48498,-0.0269757275000009
heus_155140,0.704094558758433
heus_149009,-0.0479657837499996
heus_96967,0.13679816625
heus_149007,0.146360453749999
heus_93379,0.214329779840633
heus_69101,0.612404414537199
heus_93372,-0.563947545643132
heus_152180,0.430721401249999
heus_24725,-0.112420198448276
heus_37800,-0.210110307500001
heus_37801,-0.326427773749999
heus_162622,-0.562590780000001
heus_37803,-0.299351724999999
heus_37806,0.0707767825000003
heus_65418,-0.0864890050000007
heus_65416,-0.17722880625
heus_26767,0.63546124
heus_96902,-0.1831241325
heus_26764,0.804305215
heus_529,0.837286755
heus_526,0.205272331250001
heus_99982,-0.416615301249999
heus_82274,-0.06940028
heus_85255,0.693924647500001
heus_85256,0.27711485125
heus_85257,-0.153551027500001
heus_85251,0.185561992500002
heus_85252,0.437024044999999
heus_85258,0.2596591225
heus_57160,0.33671090875
heus_102850,0.682651995000001
heus_118945,0.0139856600000003
heus_40399,0.4132127225
heus_40394,0.2372967475
heus_33030,0.3034190775
heus_129241,0.467571769166666
heus_38916,0.0248310637499998
heus_38915,0.401860181249999
heus_38914,0.039046345
heus_72159,-0.138703893446566
heus_72158,-0.6039853725
heus_31890,0.63843588125
heus_31892,-0.146518128541667
heus_31897,0.167771141249999
heus_23848,0.45112482375
heus_23841,0.0611719525000005
heus_23840,-0.128474933446565
heus_23843,0.23122086375
heus_23845,0.324818126249999
heus_23844,-0.43820096875
heus_23847,0.0913473787499992
heus_139673,0.31023985625
heus_42676,0.48619100625
heus_139677,0.726127119999999
heus_139674,0.389012037499999
heus_140990,0.350933911250001
heus_47629,-0.4456298525
heus_47622,0.189391956458333
heus_73682,0.19536887375
heus_73683,0.337167251249999
heus_73681,0.53106890375
heus_123890,0.38044689125
heus_123892,0.825649346458333
heus_123895,0.145597106883433
heus_73688,0.235092433125
heus_151126,0.1835868475
heus_147931,0.239110342478448
heus_24497,0.182874711258432
heus_19958,0.0786594149999997
heus_25443,-0.618789215
heus_25442,-0.0805649121898417
heus_25441,-0.0223067809465656
heus_25440,-0.37225815125
heus_25447,0.350531825008433
heus_25446,0.2983322825
heus_25445,-0.436270158749999
heus_25444,0.5061421125
heus_25449,0.0932570549999996
heus_52572,0.331122034999999
heus_138205,0.0488066875000008
heus_145296,0.125259476250001
heus_145295,-0.276745186893132
heus_104556,-0.0913093362500002
