552838,4.27E-05
10653,4.31E-05
411245,4.42E-05
472077,4.74E-05
1014636,4.89E-05
451602,4.91E-05
502753,4.97E-05
360787,5.02E-05
1015243,5.21E-05
10504,5.26E-05
460267,5.63E-05
503060,5.74E-05
1015058,5.82E-05
395657,5.82E-05
502522,6.27E-05
369608,6.32E-05
503388,6.35E-05
503515,6.63E-05
10386,6.82E-05
10433,6.84E-05
392408,6.93E-05
10658,7.06E-05
563411,7.06E-05
503662,7.17E-05
504148,7.18E-05
458269,7.29E-05
445821,7.36E-05
1017906,8.05E-05
529282,8.12E-05
468786,8.47E-05
393109,8.57E-05
22373,8.57E-05
1018236,8.59E-05
412517,8.69E-05
364637,8.73E-05
1015145,8.83E-05
503394,8.86E-05
394255,8.93E-05
504293,8.99E-05
411977,9.14E-05
393047,9.65E-05
10418,9.96E-05
552233,0.000101184
394289,0.000105429
450307,0.000105851
452436,0.000108247
1013970,0.000110438
17273,0.000110604
450383,0.00011262
531356,0.000113895
452620,0.000116848
10346,0.000121418
552073,0.000122018
446412,0.000127289
557658,0.000134395
457980,0.000134675
1014540,0.00013587
450822,0.000136805
1017955,0.000141878
515958,0.000145271
504685,0.00014793
17889,0.000151265
18705,0.000154656
361005,0.000156408
459376,0.000156666
363098,0.000160549
362433,0.000161801
525626,0.000161921
522572,0.00016286
552107,0.000162915
503164,0.000163395
511605,0.000170948
17257,0.00017158
504277,0.000172379
452520,0.000173
530135,0.000173877
360795,0.000175468
504706,0.000176265
528230,0.000176469
458808,0.000176842
17280,0.000177355
17162,0.000181163
460186,0.000183842
29293,0.000201147
18386,0.000203103
459714,0.000205974
503890,0.00020603
503125,0.000207644
18380,0.000209921
17269,0.000210509
1014701,0.000212468
468848,0.000216828
416777,0.000217444
450781,0.000221307
463514,0.000221873
450240,0.000225683
1014137,0.000229695
502362,0.000230621
451547,0.00023192
457911,0.00023212
410131,0.000235354
451316,0.000236432
501133,0.000236526
450591,0.000237791
646823,0.000238122
647094,0.000238672
10505,0.00023923
368421,0.000240315
551958,0.000241981
459242,0.000242692
503499,0.000244526
396327,0.000245703
1014059,0.000250793
483120,0.000252041
552431,0.000254895
502278,0.000260542
412204,0.000262062
526680,0.000263031
394331,0.000264497
362472,0.000266157
522485,0.000273397
451983,0.000274623
510269,0.00028037
463369,0.000284608
361202,0.00028669
392382,0.000289011
17726,0.00029299
30746,0.000293418
505921,0.000294044
647476,0.000298371
450202,0.000304991
515572,0.000305225
647264,0.000305233
17679,0.000305863
369758,0.000308207
391546,0.00031101
360717,0.000316687
541444,0.000316696
487588,0.000318801
517038,0.000319277
502905,0.00031969
17800,0.000319873
409675,0.000321092
512259,0.000321723
368704,0.000322012
394432,0.000323792
551580,0.000323818
647228,0.00032411
455181,0.000326688
512235,0.000326806
503508,0.000327482
459802,0.000328827
1018285,0.000329852
414466,0.000330217
503820,0.000335108
503851,0.000336539
528211,0.000340016
531864,0.00034108
446941,0.000345553
396126,0.000347475
450848,0.000348532
562224,0.000349357
472872,0.000350133
516478,0.000350606
362363,0.000351077
416111,0.000351116
502119,0.00035636
1015180,0.00035663
511719,0.000358823
410255,0.000363109
529005,0.00036885
451141,0.000368877
473589,0.000372042
551320,0.000374317
552614,0.000375216
504050,0.000377628
458056,0.00038001
471949,0.000380716
460365,0.000386299
451300,0.00038689
515785,0.00038903
27707,0.000390512
647056,0.000392539
526400,0.000393535
513555,0.00039457
409635,0.000396694
17883,0.000397724
503536,0.000397742
516377,0.000399102
500646,0.000401421
557607,0.000411942
392053,0.000412808
472429,0.000414373
361758,0.000416579
412185,0.00041907
503527,0.000420583
530430,0.000426087
365632,0.000426404
370793,0.000429568
542395,0.000433206
391709,0.000433628
26441,0.000437692
526066,0.000440484
740328,0.000448345
451833,0.000453693
451931,0.000460639
414397,0.000463044
451479,0.00046308
412910,0.000465448
561392,0.000472159
452546,0.000477965
504363,0.000478561
364690,0.000478717
15217,0.000480994
562848,0.000482987
551099,0.000486075
552135,0.000487907
740333,0.000488613
563085,0.000488884
17271,0.000494892
562587,0.000494975
504601,0.000495259
468474,0.000496094
10387,0.000496979
500439,0.000498408
531446,0.000506566
362680,0.000507743
451730,0.000508391
647271,0.000508465
450338,0.000518486
522370,0.000519696
29249,0.000520259
392746,0.000523128
503549,0.000523211
740332,0.000530292
416028,0.000533894
411665,0.000539869
525672,0.00054923
468100,0.000549813
361358,0.000551077
412262,0.000551783
17946,0.000552895
504384,0.000553462
10462,0.000554198
10474,0.000560847
459330,0.00056108
416093,0.000564265
10556,0.000569877
451531,0.00057002
501293,0.000570946
503620,0.000573037
464092,0.000577723
551163,0.000582077
447729,0.000584167
510351,0.000585532
502649,0.000587847
452140,0.000589162
460213,0.000595305
451605,0.000596058
527284,0.000598923
516427,0.000606635
450543,0.000611352
520571,0.000612824
514703,0.000616977
412817,0.000623633
445361,0.000624405
451708,0.000625522
531412,0.000625927
18361,0.000632093
730254,0.000635392
647069,0.000641067
450667,0.000641743
361667,0.000642429
512158,0.00064436
706642,0.000644849
412414,0.000647949
458972,0.000649578
414162,0.000654453
647063,0.000655261
515678,0.00065836
411553,0.000661522
502132,0.000662618
504687,0.000666239
551148,0.000675996
450841,0.000686055
383791,0.000686537
412187,0.000689027
522462,0.0006939
363110,0.000697432
361779,0.000699914
458988,0.000700472
368973,0.000702095
11133,0.000702176
362277,0.000706191
555978,0.000708418
368990,0.000708914
458695,0.000710968
525445,0.000720072
451576,0.000720184
532179,0.000721677
507127,0.00073011
411619,0.000734314
531439,0.00074366
369146,0.00074835
25958,0.000750983
525593,0.000754577
526242,0.000757518
7687,0.000760425
562259,0.000764795
521292,0.000770953
527996,0.000771005
414888,0.000773395
532108,0.000781838
414708,0.000785023
10438,0.000791263
472399,0.000801416
511078,0.000804567
391311,0.00081328
460152,0.00081495
362308,0.00082309
27281,0.000831596
409701,0.000837065
515675,0.000839223
514871,0.000840009
412071,0.000844397
370368,0.000846783
473476,0.000847042
450763,0.000850782
532135,0.000854533
370240,0.000860877
450345,0.000862094
369802,0.000863782
391977,0.000864541
467859,0.000864589
521940,0.000868345
17636,0.000868702
448499,0.000884777
528090,0.000885006
531001,0.00088903
17881,0.000892076
454985,0.000894195
18384,0.000898469
503273,0.000908726
361690,0.000908952
525286,0.000938494
503071,0.000942111
451016,0.000946385
501825,0.000948893
487549,0.000955182
10640,0.000955242
450688,0.000958313
459565,0.000958353
541616,0.000963329
395212,0.000968935
452698,0.000980313
557494,0.000983633
413824,0.000985645
501023,0.000985754
514487,0.000985965
530950,0.000989906
416166,0.000991239
415916,0.001000679
17176,0.001001079
500358,0.001002955
528628,0.001003177
395317,0.001012369
452053,0.00101699
17911,0.001026629
473509,0.001036342
487159,0.001036873
394139,0.00104076
458419,0.001041426
467912,0.001042094
450225,0.001042488
541161,0.001063545
558301,0.001070349
412397,0.001072053
463908,0.001073163
502862,0.00108029
416150,0.001081897
528361,0.001083915
489070,0.00108765
463916,0.001088855
416041,0.001090707
451380,0.001092656
413257,0.001094819
3010,0.00109717
512143,0.001097648
482471,0.001098731
18383,0.00109882
362118,0.001099194
409946,0.001099699
361236,0.00110157
10644,0.001106327
450740,0.001112959
452038,0.001114039
453183,0.001128941
415657,0.00113611
561391,0.001136602
410233,0.001136721
561009,0.001137669
530610,0.001138237
512003,0.001139293
506626,0.001141679
530570,0.001144392
451452,0.001145027
531906,0.001145637
413614,0.001147219
414582,0.001149557
510250,0.001149563
551668,0.001149596
502101,0.001152411
529753,0.001153737
18356,0.001160617
562072,0.001165118
520534,0.001165668
530195,0.001167487
532528,0.001175194
446674,0.001178378
551841,0.001191779
502224,0.001195993
409285,0.00119822
362330,0.001203238
467812,0.001212807
11144,0.001213649
561027,0.001214132
500236,0.00122249
413131,0.001226563
412895,0.001237822
459699,0.001242722
526530,0.001244659
409355,0.001250813
3009,0.001252057
449894,0.00125625
503609,0.001256878
501490,0.001261198
531998,0.001274331
527157,0.001275911
11018,0.001280689
415579,0.001280818
506151,0.001289365
1014112,0.001301595
18363,0.001306452
452472,0.001314704
527713,0.001326026
413099,0.001328091
396007,0.00133379
471914,0.001335914
499143,0.001339102
416721,0.001348547
446179,0.001351777
411508,0.001361981
415839,0.001375821
513583,0.001381354
10522,0.001386903
412597,0.001391371
488488,0.001401913
394913,0.001414442
529155,0.001419083
10753,0.001425548
522384,0.00146448
414707,0.001467033
467893,0.001475605
528923,0.001475608
447287,0.00147647
553062,0.001484232
503389,0.001488437
647461,0.00149266
484026,0.001508303
447749,0.001512631
531773,0.001514285
369364,0.001518838
505504,0.001536265
410995,0.001537299
413374,0.001542311
562517,0.001546269
394599,0.001565495
412930,0.001567695
447707,0.001576119
448229,0.001583245
473374,0.001585224
504454,0.001588035
484097,0.001610238
555897,0.0016204
411083,0.001638155
413529,0.001651115
1014013,0.001653545
502011,0.001655622
413146,0.00167771
17251,0.00168784
451533,0.001693745
503918,0.001694019
502911,0.001719375
11135,0.00173733
515727,0.001747537
452048,0.001778668
562599,0.001782498
472850,0.001797947
411901,0.001800018
445918,0.001822066
526722,0.001833313
463998,0.001847551
525679,0.001849148
561371,0.001862803
1013835,0.001875721
473038,0.001881798
10762,0.001888286
550929,0.001894828
452599,0.001918439
394564,0.001919263
392306,0.001920791
516374,0.001920875
411819,0.001928035
488687,0.001936045
451081,0.001943363
471995,0.001953748
474033,0.001959093
411404,0.001977508
507188,0.001995336
446011,0.001997168
506687,0.002009928
530337,0.002011071
468945,0.002012275
551387,0.002015751
362313,0.00202431
552994,0.00202653
372897,0.00204064
505346,0.002051665
416511,0.002078633
450971,0.002079309
500976,0.002100221
482239,0.002101835
412139,0.002103053
529548,0.002126738
413213,0.00213964
506806,0.002142567
10423,0.002143679
486880,0.002163207
542844,0.002164173
391877,0.00217455
18358,0.002183601
445429,0.002203948
563525,0.002220006
450274,0.00224118
550976,0.002245333
394649,0.002255976
370010,0.002256722
552322,0.002269865
395481,0.002273287
472604,0.002276839
484227,0.002285088
516122,0.002302955
410405,0.002320922
450569,0.002325816
412436,0.002346427
362688,0.002359972
368310,0.002381393
482197,0.002392242
10415,0.002392482
503553,0.002393791
460169,0.002408263
27614,0.002417879
468110,0.002435258
365060,0.002444772
504212,0.002446867
552160,0.002448077
450974,0.002453938
471579,0.00245896
29270,0.002466317
404524,0.0024864
504555,0.002506353
363099,0.00250779
406476,0.002524359
413196,0.002529447
394277,0.002542337
414317,0.00255607
514365,0.002568646
463537,0.002582644
416444,0.002591505
364350,0.002609499
410568,0.002610658
393496,0.002628705
563191,0.002640955
472122,0.0026534
404830,0.002654612
414336,0.002671671
482692,0.002672052
552796,0.00268389
451549,0.00269705
488627,0.002698948
385524,0.002702104
369645,0.002739537
414506,0.002769168
413455,0.0027843
370541,0.002790784
361830,0.002793376
482337,0.002820362
502000,0.002847864
501430,0.002867688
392966,0.002891367
362977,0.00290159
415963,0.002906906
451069,0.00290874
361290,0.002914165
473826,0.002928803
364150,0.00293218
506255,0.00293687
404477,0.002955499
373292,0.002975051
416716,0.002981327
510078,0.002985647
454581,0.00300028
393372,0.003033442
362989,0.003034393
362006,0.003061736
514165,0.003069636
532736,0.003115775
392415,0.003124658
392435,0.003128663
532403,0.00313424
514118,0.003170742
447259,0.003171262
552679,0.003178522
395348,0.003180273
503196,0.003237318
405467,0.003248176
503790,0.003305463
647474,0.003310723
553620,0.003311649
410550,0.00332265
468406,0.003339313
414764,0.003346724
452211,0.003380965
446121,0.003392593
482680,0.003394882
362031,0.003412934
552859,0.003423715
370694,0.003450129
405859,0.003451988
447113,0.003457948
17055,0.003475348
30279,0.003496739
552031,0.003500069
409975,0.003504017
451742,0.003504542
452573,0.003513305
562776,0.00354157
464072,0.00356066
405155,0.0035683
499780,0.003624685
411678,0.003626295
467809,0.003648082
500829,0.00369305
488946,0.00371694
472144,0.003733097
412774,0.003765687
647473,0.003784603
500316,0.003800391
413908,0.003809555
487629,0.003829216
468095,0.003845351
10512,0.003854906
484143,0.003858857
468150,0.003861976
410683,0.003882987
516665,0.003883633
528753,0.003903718
516757,0.003909916
394493,0.003916553
362474,0.00391931
525907,0.00392794
450923,0.003928156
451181,0.003936931
482452,0.003941125
17153,0.003944495
413062,0.003967684
361801,0.003968512
362523,0.003968598
517414,0.003977255
364567,0.004025302
483739,0.004037954
516859,0.004050995
10647,0.004069073
361127,0.004073717
487448,0.0041015
501382,0.004103903
528266,0.00412595
385430,0.004152563
504184,0.004153812
502527,0.004181246
10503,0.004216347
452025,0.004248235
445063,0.004268464
31224,0.004279335
394852,0.004280963
1018176,0.004282689
528520,0.004284246
467741,0.004292416
504062,0.004298878
483386,0.004307398
501272,0.004310624
463673,0.004318594
452116,0.00431996
451296,0.004351336
405111,0.004360342
404544,0.004407783
416670,0.00443639
551401,0.004440185
522317,0.00449013
530181,0.004500394
551765,0.00453138
704974,0.004546927
413074,0.004593008
730086,0.004594102
541470,0.004606348
472386,0.004608006
526931,0.004615481
447106,0.00463791
396207,0.004647057
405593,0.004672978
528277,0.004703
468317,0.004712672
553285,0.004733915
713296,0.004737102
510501,0.004774758
463253,0.004803522
540288,0.004832325
458745,0.004865838
414081,0.004866351
409510,0.00486977
447350,0.004875247
384690,0.004893337
529174,0.00490771
411227,0.004933058
392904,0.004935605
458527,0.004938793
363882,0.004950237
561534,0.00497887
467920,0.004979895
468867,0.004981625
363088,0.005024945
452000,0.005034047
371966,0.005178203
551636,0.00519874
463590,0.005213576
513432,0.005224345
450806,0.005225173
31335,0.005243114
510729,0.005262886
10389,0.005272328
384776,0.00531339
362219,0.0053305
562439,0.00533477
406530,0.005347765
551305,0.005423426
517529,0.005435641
410340,0.005473508
446477,0.005516593
502254,0.005522996
463571,0.005532199
463751,0.005539285
445464,0.00558125
446256,0.005598585
467794,0.005617461
30304,0.005628056
467990,0.005634862
452498,0.005675177
552486,0.005684213
529274,0.00568814
482186,0.005689106
458854,0.00572414
552460,0.005724575
369288,0.005750177
463323,0.005763504
468296,0.00576468
502799,0.005765183
453108,0.005779435
445795,0.00580769
526685,0.00583393
416835,0.005843638
10347,0.005850709
515477,0.005859139
467796,0.005898128
529449,0.005904526
504729,0.005920473
482285,0.00593333
377682,0.005939231
415324,0.006057453
531081,0.006075323
459199,0.006081433
513077,0.006081616
394776,0.006114979
393711,0.006132887
363151,0.006133808
362260,0.006134876
459875,0.006138882
555916,0.006183355
362002,0.00620078
647048,0.006201544
406241,0.006235693
411034,0.006268252
362747,0.006287958
364586,0.006318093
463843,0.006325902
730638,0.006329979
463956,0.006330287
368839,0.0063379
361402,0.006353916
468288,0.006395712
483601,0.006400722
713416,0.006405144
647532,0.006420145
647910,0.006439845
361362,0.006474888
362838,0.006499708
468196,0.00650732
451900,0.006512808
29368,0.006533658
362576,0.006553577
463397,0.00658887
515454,0.006598541
463866,0.006600812
529844,0.006617241
530268,0.006620756
503231,0.006622082
445466,0.006625436
416585,0.006634535
525604,0.006655791
415761,0.006662145
543063,0.006672452
385004,0.006677598
406511,0.006700472
447431,0.006711953
404998,0.006722455
552045,0.006730342
360940,0.006762315
517144,0.006817538
1014190,0.006846681
1014704,0.006850492
10473,0.006859874
507286,0.006893503
551618,0.006936123
516726,0.006952946
517307,0.006957939
530899,0.006963041
404904,0.006984137
506485,0.00699375
392626,0.00699609
396340,0.007019963
532592,0.007046783
451490,0.007098595
463891,0.007145937
411252,0.007160785
411216,0.007162304
463839,0.007226358
362662,0.007231172
363670,0.007292151
522274,0.007330065
450894,0.007332068
450622,0.007355107
445849,0.0073628
467952,0.00742267
504080,0.007423651
450656,0.007426173
362005,0.007426353
360756,0.007459035
473894,0.007552216
415543,0.007554267
513364,0.007588886
521826,0.0076074
700392,0.007630469
516486,0.00763316
17586,0.007637153
551693,0.007686415
362897,0.007746046
405770,0.007747736
554046,0.007762469
557673,0.007812544
1018260,0.00783051
531593,0.007838022
451847,0.007838762
452406,0.007846087
416044,0.007888984
542640,0.007891832
1014935,0.007922084
458334,0.007928125
504622,0.00792925
463677,0.007930416
513351,0.007931525
468486,0.007951473
531337,0.007997527
562842,0.008050662
362758,0.008111648
411718,0.008120315
502056,0.008185044
384918,0.008216072
740330,0.00822154
531222,0.008222902
450645,0.008232666
405062,0.008255041
526283,0.00829458
446418,0.008298783
517426,0.00833768
529825,0.008364196
525903,0.008373832
394682,0.008379926
511608,0.008392545
796602,0.008395338
446937,0.008415695
450807,0.008439117
552445,0.008471365
412440,0.008500727
516460,0.008508636
528597,0.00853615
531934,0.00854835
532073,0.008585573
450412,0.008594446
530735,0.008599044
530598,0.008609767
473624,0.008619203
10765,0.00862725
395785,0.008636797
416624,0.008665106
517024,0.008693235
505263,0.008717849
503274,0.008719261
394500,0.008740614
468849,0.008772371
394627,0.00881323
503665,0.00888865
445166,0.00892544
362944,0.008929373
411932,0.008933027
416300,0.008939033
385690,0.008969397
506398,0.0090129
516358,0.009016482
482763,0.009036147
1015035,0.009050153
487993,0.009073921
483798,0.009093813
527922,0.009166112
447471,0.00919739
362412,0.009214743
500050,0.009223079
10714,0.009228693
383949,0.00923752
468565,0.009238096
411576,0.00924984
452029,0.009249857
502886,0.009305392
18810,0.009315627
472258,0.009353601
396174,0.009369823
472002,0.0093777
517431,0.009392402
361658,0.009405901
10523,0.009484518
410399,0.009496813
646813,0.009506635
411835,0.0095321
394987,0.009534017
405535,0.009543134
395062,0.009546523
515907,0.009570994
446382,0.009579166
510895,0.009580291
394932,0.009623653
502338,0.0096253
414151,0.009799474
365551,0.009851937
362780,0.00985675
532469,0.00990785
512960,0.009929706
468478,0.009946768
452536,0.009954572
415507,0.00996147
468056,0.009964473
391523,0.009999645
551234,0.010009053
451914,0.010012578
445397,0.010024128
361765,0.010025745
446341,0.010062218
416059,0.010066917
413998,0.010172047
362289,0.010215275
450957,0.010225048
410112,0.010255898
455098,0.010263803
528800,0.010269106
10385,0.010274012
483123,0.010277247
395912,0.010287754
362708,0.010314848
413199,0.010324235
520732,0.010362495
413169,0.01041565
505902,0.010481828
410822,0.010522364
510513,0.01053245
482754,0.010539872
563258,0.010583681
507031,0.010585244
410020,0.010650961
459218,0.010668025
361118,0.010668425
472726,0.010675932
410916,0.010693276
553016,0.010704521
405485,0.010741174
396255,0.010769948
463371,0.010774609
557745,0.01078752
362908,0.010792465
396242,0.010810413
410729,0.010820915
515802,0.010860945
451004,0.010876421
454759,0.010890395
384402,0.010894745
483910,0.010901628
562196,0.010906293
463431,0.010911974
464113,0.010971017
447200,0.010979637
361988,0.011008425
360684,0.011020905
521172,0.011043306
362993,0.01104996
553771,0.011132314
451687,0.011169117
529223,0.011169927
384447,0.011176211
362980,0.011191316
360911,0.011192332
452263,0.011195038
528086,0.011207701
562698,0.011214049
451903,0.011224374
364930,0.011225575
446968,0.011251181
550790,0.01125336
451024,0.011256333
364101,0.01129191
17589,0.011294737
473603,0.011333851
445876,0.011335693
450815,0.011378426
386157,0.011378935
553971,0.01138858
511471,0.011407792
415491,0.011452661
386036,0.011474378
555717,0.011503705
484108,0.011509722
500078,0.011548108
561195,0.01155564
364050,0.011578272
562975,0.011598305
563406,0.011616481
527220,0.011618996
386016,0.01166432
553813,0.011682096
530990,0.01168939
395699,0.011703559
405586,0.011729145
415394,0.011748168
445684,0.011780356
472241,0.011824167
468352,0.01185538
506810,0.011866599
516713,0.011907208
502901,0.011928085
468723,0.011940361
383799,0.01199333
370816,0.012053063
405813,0.012114444
410780,0.012134105
383681,0.012144493
647269,0.012162392
484218,0.012175026
410680,0.012179216
504610,0.012209177
362169,0.012245095
529090,0.012252106
515364,0.012264793
463420,0.012273618
468964,0.012290004
1015335,0.01230395
506242,0.012310513
452051,0.012325608
409864,0.012331106
515620,0.012338442
510510,0.012357381
562007,0.012447742
532741,0.012482175
516007,0.012495199
457871,0.012505865
13671,0.012505932
705046,0.012509142
17278,0.012563361
451992,0.012578662
411213,0.012640263
447568,0.01264167
362121,0.012650198
385843,0.012690558
529646,0.012692293
500879,0.012747189
364916,0.012753047
378380,0.012793901
515894,0.012800501
521829,0.012838609
460070,0.01285902
414935,0.012879315
501929,0.01288225
460288,0.012912762
446727,0.012917126
516466,0.012994864
483908,0.013040888
515917,0.013045298
446420,0.013079945
550901,0.013092629
504046,0.013106303
505685,0.013117614
555610,0.01317204
513802,0.013208844
555379,0.013250784
459928,0.013265103
528213,0.013276469
451303,0.013321751
409623,0.013330384
364167,0.013359727
462981,0.013372192
483953,0.013391652
415367,0.013433688
384756,0.013435221
458484,0.013437638
411272,0.013449877
551321,0.013513774
515627,0.01354583
487772,0.013565958
446985,0.013570475
364742,0.013636773
450829,0.013670237
361846,0.013737863
512813,0.013763413
468290,0.013798785
513125,0.013816805
513407,0.013824741
506532,0.013830598
553759,0.013846706
561671,0.013857208
361919,0.013870763
362649,0.013884708
463731,0.013893034
453825,0.013935083
499711,0.01395355
385547,0.013989539
505987,0.014020847
385682,0.014021069
526624,0.014064013
529517,0.014116355
563403,0.014142325
561272,0.0141538
517510,0.014191418
484183,0.014196327
506135,0.014210242
516058,0.014289416
394891,0.01429394
463734,0.014357584
521876,0.014406432
395057,0.014420895
532159,0.014421053
554698,0.014430928
361812,0.014449165
450284,0.014470527
451887,0.01449344
500847,0.014516061
473882,0.014557901
363080,0.014591179
395973,0.014621636
511477,0.014628902
505672,0.014670674
550833,0.014684482
505231,0.014723918
361052,0.014795683
459272,0.014797095
504720,0.01479727
512288,0.014895534
562314,0.014895875
445865,0.01490821
385216,0.014913725
365726,0.014964505
562741,0.014992538
1014136,0.014993255
410094,0.014995536
506653,0.015012096
516049,0.015023972
515511,0.01507841
385166,0.015079228
554829,0.015181099
516129,0.015237802
410660,0.015256524
454070,0.015262865
517230,0.015309582
554262,0.01535276
506652,0.015363776
554250,0.015396752
555602,0.015402961
458793,0.015403641
528469,0.015434408
411369,0.015442875
361544,0.015473725
414117,0.015489516
29260,0.015523505
503010,0.015530637
561622,0.015547255
17958,0.015549778
409362,0.0155849
531960,0.015618973
362341,0.01563663
538223,0.015685142
786941,0.015692741
529639,0.015717193
411063,0.015720683
527300,0.015840803
516532,0.015850672
405021,0.015858452
468739,0.015860002
467677,0.015874715
445657,0.015878603
510033,0.015879135
515483,0.015897171
557543,0.015965696
395697,0.015971205
394267,0.016030781
395878,0.016030822
362217,0.016091375
504569,0.016100469
361630,0.01614438
463087,0.016183885
528425,0.016187286
451663,0.016200328
404578,0.016226528
396285,0.016239916
446595,0.01631526
471762,0.016355645
17588,0.016359609
562837,0.016383717
1014614,0.016403626
364330,0.016452821
561270,0.01646782
482973,0.016467833
386058,0.016502842
362502,0.016520145
551151,0.01652594
531780,0.016530108
361608,0.01655476
361337,0.016587525
416154,0.016638043
410975,0.01673493
362366,0.01675089
504298,0.01678116
386315,0.016806311
386812,0.016933943
362384,0.01697129
553913,0.016980721
506437,0.017014816
482637,0.017017788
532222,0.017041193
395776,0.017106397
460139,0.017114073
450915,0.01718425
411843,0.017202656
368680,0.017251258
452486,0.01726188
502822,0.017272638
450201,0.017324468
818193,0.017336483
563355,0.017412755
505746,0.017431145
413734,0.017440308
451224,0.017457511
451242,0.017516766
517042,0.017516916
363054,0.01753624
561201,0.017581286
552872,0.017716842
411944,0.017738089
410391,0.01776996
411032,0.017801809
17792,0.017803914
385650,0.017818715
364962,0.017837717
530547,0.017841312
487885,0.017843245
384374,0.017889016
364008,0.017930295
410476,0.017998004
365612,0.018052303
487095,0.01807496
468164,0.018100171
445752,0.018121717
364097,0.018143325
789085,0.018154997
516116,0.018164273
552094,0.018202065
502674,0.01821025
452149,0.018219784
502120,0.018234363
512345,0.018236219
526207,0.018311817
504149,0.018312699
371542,0.018315736
396176,0.018375075
511715,0.018384453
373118,0.018386984
406368,0.018402885
391840,0.018421529
483246,0.018432753
503480,0.01847814
468747,0.018497397
450547,0.018516252
384844,0.018526075
463616,0.0185303
552396,0.018533733
385664,0.018558088
446529,0.018595774
463564,0.01860132
500545,0.018603222
10557,0.018634338
396219,0.018663572
446927,0.018666775
377049,0.018708031
392191,0.018755127
502399,0.018827101
552121,0.018853631
530536,0.018860103
447182,0.018890675
415513,0.018892098
503128,0.01895385
503633,0.018965913
561635,0.018981823
464079,0.01898882
558357,0.01902454
446223,0.019067753
562912,0.019074495
445709,0.019088055
468684,0.019090481
385470,0.019113022
563124,0.01912837
396328,0.019133765
487485,0.019160122
415314,0.019187198
384986,0.019193375
361434,0.019216905
505140,0.019238234
410874,0.019251242
468004,0.019299318
550844,0.019318866
362931,0.01934441
415390,0.01935641
452315,0.019357173
55528,0.019370195
482585,0.019421261
406567,0.01952197
561209,0.019524015
529702,0.019590877
482164,0.019678055
562647,0.019730475
362546,0.019775197
551681,0.01978992
504458,0.019819115
451536,0.019820319
447029,0.019858958
1014012,0.01986017
446608,0.01986848
